1/1/2016, HQ, Simpson Strong-Tie DJT14Z Deck Joist Tie, ,
1/1/2016, HQ, Simpson Strong-Tie H10ASS Hurricane Tie, ,
1/1/2016, HQ, Simpson Strong-Tie H5SS Hurricane Tie, ,
1/1/2016, HQ, Simpson Strong-Tie H8SS Hurricane Tie, ,
1/1/2016, HQ, Simpson Strong-Tie LUS28SS Joist Hanger, ,
1/1/2016, HQ, Single Gang, Single Pole, 2 Switches Stacked , 120/277V, Ivory, ,
1/1/2016, HQ, Slip Joint Connector for K style Gutter, G.I., ,
1/1/2016, HQ, Strap, Coil, CS16SS x 25' roll, ,
1/1/2016, HQ, Tape, Roofing, ,
1/1/2016, HQ, THHN copper wire solid, #10 THW, green, ,
1/1/2016, HQ, THHN copper wire solid, #12 THW, green, ,
1/1/2016, HQ, THHN copper wire solid, #12 THW, red, ,
1/1/2016, HQ, THHN copper wire solid, #12 THW, white, ,
1/1/2016, HQ, THHN solid copper wire, #10 THW, red, ,
1/1/2016, HQ, THHN solid copper wire, #10 THW, white, ,
1/1/2016, HQ, Tie Wire, gauge #16, ,
1/1/2016, HQ, Water Tank 1,000 gal., ,
1/1/2016, HQ, Water Tank 500gal., ,
1/1/2016, HQ, Weather Head Cap, 1-1/2", ,
